11	8
11	8
11	8
11	8
11	8
11	8
12	8
12	8
12	8
12	8
12	8
12	8
12	8
12	8
12	8
12	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
13	8
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
8	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
9	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
10	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
11	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
12	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
13	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
14	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
15	7
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
8	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
9	6
